ID,standard_name,link
OMIM:122000,"Corneal dystrophy, posterior polymorphous, 1",https://www.omim.org/entry/122000
OMIM:122100,Meesmann corneal dystrophy 1,https://www.omim.org/entry/122100
OMIM:122200,"Corneal dystrophy, lattice type I",https://www.omim.org/entry/122200
OMIM:122400,Epithelial recurrent erosion dystrophy,https://www.omim.org/entry/122400
OMIM:122430,"Corneal hypesthesia with retinal abnormalities, sensorineural deafness,unusual facies, persistent ductus arteriosus, and mental retardation",https://www.omim.org/entry/122430
OMIM:122440,Stern-Lubinsky-Durrie syndrome,https://www.omim.org/entry/122440
OMIM:122450,congenital trigeminal anesthesia,https://www.omim.org/entry/122450
OMIM:122455,"Coronary artery dissection, spontaneous",https://www.omim.org/entry/122455
OMIM:122460,Coronavirus 229E susceptibility,https://www.omim.org/entry/122460
OMIM:122470,Cornelia de Lange syndrome 1,https://www.omim.org/entry/122470
OMIM:122580,"Costocoracoid ligament, congenitally short",https://www.omim.org/entry/122580
OMIM:122600,Spondylocostal dysostosis 5,https://www.omim.org/entry/122600
OMIM:122700,Coumarin resistance,https://www.omim.org/entry/122700
OMIM:122750,Coxa vara,https://www.omim.org/entry/122750
OMIM:122780,Coxoauricular syndrome,https://www.omim.org/entry/122780
OMIM:122850,Cranioacrofacial syndrome,https://www.omim.org/entry/122850
OMIM:122860,"Craniodiaphyseal dysplasia, autosomal dominant",https://www.omim.org/entry/122860
OMIM:122880,Craniofacial-deafness-hand syndrome,https://www.omim.org/entry/122880
OMIM:122900,"dysostosis, Stanescu type",https://www.omim.org/entry/122900
OMIM:123000,Craniometaphyseal dysplasia,https://www.omim.org/entry/123000
OMIM:123050,craniorhiny,https://www.omim.org/entry/123050
OMIM:123100,Craniosynostosis 1,https://www.omim.org/entry/123100
OMIM:123150,Jackson-Weiss syndrome,https://www.omim.org/entry/123150
OMIM:123155,"Craniosynostosis, sagittal, with dandy-walker malformation and hydrocephalus",https://www.omim.org/entry/123155
OMIM:123320,"Creatine phosphokinase, elevated serum",https://www.omim.org/entry/123320
OMIM:123400,Creutzfeldt-Jakob disease,https://www.omim.org/entry/123400
OMIM:123450,Cri-Du-Chat syndrome,https://www.omim.org/entry/123450
OMIM:123500,Crouzon syndrome,https://www.omim.org/entry/123500
OMIM:123540,"Cryofibrinogenemia, familial primary",https://www.omim.org/entry/123540
OMIM:123550,"Cryoglobulinemia, familial mixed",https://www.omim.org/entry/123550
OMIM:123557,"Cryptotia, familial",https://www.omim.org/entry/123557
OMIM:123560,cryptomicrotia-brachydactyly-excess fingertip arch syndrome,https://www.omim.org/entry/123560
OMIM:123570,"Cryptophthalmos, unilateral or bilateral, isolated",https://www.omim.org/entry/123570
OMIM:123700,"Cutis laxa, autosomal dominant 1",https://www.omim.org/entry/123700
OMIM:123790,Beare-Stevenson cutis gyrata syndrome,https://www.omim.org/entry/123790
OMIM:123853,Cyprus facial-neuromusculoskeletal syndrome,https://www.omim.org/entry/123853
OMIM:123880,"Cystic angiomatosis of bone, diffuse",https://www.omim.org/entry/123880
OMIM:124000,"Mitochondrial complex III deficiency, nuclear type 1",https://www.omim.org/entry/124000
OMIM:124100,Danubian endemic familial nephropathy,https://www.omim.org/entry/124100
OMIM:124200,Darier-White disease,https://www.omim.org/entry/124200
OMIM:124300,Darwinian tubercle of pinna,https://www.omim.org/entry/124300
OMIM:124480,"Deafness, congenital, and onychodystrophy, autosomal dominant",https://www.omim.org/entry/124480
OMIM:124490,deafness-ear malformation-facial palsy syndrome,https://www.omim.org/entry/124490
OMIM:124500,Vohwinkel syndrome,https://www.omim.org/entry/124500
OMIM:124700,"Deafness, mid-tone neural",https://www.omim.org/entry/124700
OMIM:124900,"Deafness, autosomal dominant 1",https://www.omim.org/entry/124900
OMIM:124950,"Deafness, sensorineural, with peripheral neuropathy and arterial disease",https://www.omim.org/entry/124950
OMIM:125000,"Deafness, unilateral",https://www.omim.org/entry/125000
OMIM:125050,Deafness with anhidrotic ectodermal dysplasia,https://www.omim.org/entry/125050
OMIM:125230,deafness-craniofacial syndrome,https://www.omim.org/entry/125230
OMIM:125250,"Optic atrophy with or without deafness, ophthalmoplegia, myopathy, ataxia, and neuropathy",https://www.omim.org/entry/125250
OMIM:125310,"Cerebral arteriopathy, autosomal dominant, with subcortical infarctsand leukoencephalopathy",https://www.omim.org/entry/125310
OMIM:125320,Dementia/parkinsonism with non-alzheimer amyloid plaques,https://www.omim.org/entry/125320
OMIM:125350,Dental noneruption,https://www.omim.org/entry/125350
OMIM:125370,Dentatorubral-pallidoluysian atrophy,https://www.omim.org/entry/125370
OMIM:125400,"Dentin dysplasia, type I, with microdontia and misshapen teeth",https://www.omim.org/entry/125400
OMIM:125420,"Dentin dysplasia, type II",https://www.omim.org/entry/125420
OMIM:125440,Dentin dysplasia with sclerotic bones,https://www.omim.org/entry/125440
OMIM:125460,Deoxyribose-5-Phosphate aldolase deficiency,https://www.omim.org/entry/125460
OMIM:125480,Major affective disorder 1,https://www.omim.org/entry/125480
OMIM:125490,Dentinogenesis imperfecta 1,https://www.omim.org/entry/125490
OMIM:125500,"Dentinogenesis imperfecta, shields type III",https://www.omim.org/entry/125500
OMIM:125520,Cayler cardiofacial syndrome,https://www.omim.org/entry/125520
OMIM:125530,"Dermal ridges, nelson syndrome",https://www.omim.org/entry/125530
OMIM:125540,"Dermal ridges, patternless",https://www.omim.org/entry/125540
OMIM:125595,Dermatopathia pigmentosa reticularis,https://www.omim.org/entry/125595
OMIM:125600,Dermatosis papulosa nigra,https://www.omim.org/entry/125600
OMIM:125630,Dermodistortive urticaria,https://www.omim.org/entry/125630
OMIM:125640,DERMOODONTODYSPLASIA,https://www.omim.org/entry/125640
OMIM:125700,"Diabetes insipidus, Neurohypophyseal type",https://www.omim.org/entry/125700
OMIM:125800,"Diabetes insipidus, nephrogenic, 2",https://www.omim.org/entry/125800
OMIM:125850,"Maturity-onset diabetes of the young, type 1",https://www.omim.org/entry/125850
OMIM:125851,"Maturity-onset diabetes of the young, type II",https://www.omim.org/entry/125851
OMIM:125852,"Diabetes mellitus, insulin-dependent, 2",https://www.omim.org/entry/125852
OMIM:125853,"Diabetes mellitus, noninsulin-dependent",https://www.omim.org/entry/125853
OMIM:125900,"Diastema, dental medial",https://www.omim.org/entry/125900
OMIM:126050,Digitotalar dysmorphism,https://www.omim.org/entry/126050
OMIM:126180,"Discrimination, two-point, reduction in",https://www.omim.org/entry/126180
OMIM:126190,short stature-valvular heart disease-characteristic facies syndrome,https://www.omim.org/entry/126190
OMIM:126200,"Multiple sclerosis, susceptibility to",https://www.omim.org/entry/126200
OMIM:126300,DISTICHIASIS,https://www.omim.org/entry/126300
OMIM:126320,Distichiasis with congenital anomalies of the heart and peripheral,https://www.omim.org/entry/126320
OMIM:126500,Double nail for fifth toe,https://www.omim.org/entry/126500
OMIM:126550,Calvarial doughnut lesions with bone fragility,https://www.omim.org/entry/126550
OMIM:126600,Doyne honeycomb retinal dystrophy,https://www.omim.org/entry/126600
OMIM:126700,Basal laminar drusen,https://www.omim.org/entry/126700
OMIM:126800,Duane retraction syndrome 1,https://www.omim.org/entry/126800
OMIM:126840,DUODENAL ULCER DUE TO ANTRAL G-CELL HYPERFUNCTION,https://www.omim.org/entry/126840
OMIM:126850,"Duodenal ulcer, hyperpepsinogenemic I",https://www.omim.org/entry/126850
OMIM:126900,Dupuytren contracture 1,https://www.omim.org/entry/126900
OMIM:126950,Dwarfism with tall vertebrae,https://www.omim.org/entry/126950
OMIM:127000,"Kenny-caffey syndrome, type 2",https://www.omim.org/entry/127000
OMIM:127100,"Dwarfism, Levi type",https://www.omim.org/entry/127100
OMIM:127300,Leri-Weill dyschondrosteosis,https://www.omim.org/entry/127300
OMIM:127350,dyschondrosteosis-nephritis syndrome,https://www.omim.org/entry/127350
OMIM:127400,Dyschromatosis symmetrica hereditaria 1,https://www.omim.org/entry/127400
OMIM:127500,Dyschromatosis universalis hereditaria,https://www.omim.org/entry/127500
OMIM:127550,"Dyskeratosis congenita, autosomal dominant, 1",https://www.omim.org/entry/127550
OMIM:127600,"Dyskeratosis, hereditary benign intraepithelial",https://www.omim.org/entry/127600
OMIM:127700,"Dyslexia, susceptibility to, 1",https://www.omim.org/entry/127700
OMIM:127750,"Dementia, lewy body",https://www.omim.org/entry/127750
OMIM:127800,Dysplasia epiphysealis hemimelica,https://www.omim.org/entry/127800
OMIM:127820,carpotarsal osteochondromatosis,https://www.omim.org/entry/127820
OMIM:128000,DYSTELEPHALANGY,https://www.omim.org/entry/128000
OMIM:128100,"Dystonia 1, torsion, autosomal dominant",https://www.omim.org/entry/128100
OMIM:128101,"Dystonia 4, torsion, autosomal dominant",https://www.omim.org/entry/128101
OMIM:128200,Episodic kinesigenic dyskinesia 1,https://www.omim.org/entry/128200
OMIM:128230,"Dystonia, DOPA-responsive, with or without hyperphenylalaninemia",https://www.omim.org/entry/128230
OMIM:128235,Dystonia 12,https://www.omim.org/entry/128235
OMIM:128290,"Ear antitragus, tag at base of",https://www.omim.org/entry/128290
OMIM:128300,Ear exostoses,https://www.omim.org/entry/128300
OMIM:128500,Ear folding,https://www.omim.org/entry/128500
OMIM:128600,Ear malformation,https://www.omim.org/entry/128600
OMIM:128700,"Preauricular fistulae, congenital",https://www.omim.org/entry/128700
OMIM:128710,"Ear pits, posterior helical",https://www.omim.org/entry/128710
OMIM:128800,Ear without helix,https://www.omim.org/entry/128800
OMIM:128980,"Earlobes, thickened, with conductive deafness from incudostapedialabnormalities",https://www.omim.org/entry/128980
OMIM:129000,"Earring holes, natural",https://www.omim.org/entry/129000
OMIM:129150,Echo virus 11 sensitivity,https://www.omim.org/entry/129150
OMIM:129200,Basan syndrome,https://www.omim.org/entry/129200
OMIM:129400,Rapp-Hodgkin syndrome,https://www.omim.org/entry/129400
OMIM:129490,"Ectodermal dysplasia 10A, hypohidrotic/hair/nail type, autosomal dominant",https://www.omim.org/entry/129490
OMIM:129500,Clouston syndrome,https://www.omim.org/entry/129500
OMIM:129510,"ectodermal dysplasia, trichoodontoonychial type",https://www.omim.org/entry/129510
OMIM:129550,Ectodermal dysplasia with adrenal cyst,https://www.omim.org/entry/129550
OMIM:129600,"Ectopia lentis, familial",https://www.omim.org/entry/129600
OMIM:129750,Ectopia pupillae,https://www.omim.org/entry/129750
OMIM:129840,"Edema, familial idiopathic, prepubertal",https://www.omim.org/entry/129840
OMIM:129850,Edinburgh malformation syndrome,https://www.omim.org/entry/129850
OMIM:129900,"Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome1",https://www.omim.org/entry/129900
OMIM:130000,"Ehlers-danlos syndrome, type I",https://www.omim.org/entry/130000
OMIM:130010,"Ehlers-Danlos syndrome, classic type, 2",https://www.omim.org/entry/130010
OMIM:130020,"Ehlers-danlos syndrome, Hypermobility type",https://www.omim.org/entry/130020
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",https://www.omim.org/entry/130050
OMIM:130060,"Ehlers-Danlos syndrome, arthrochalasia type, 1",https://www.omim.org/entry/130060
OMIM:130070,"Ehlers-Danlos syndrome, spondylodysplastic type, 1",https://www.omim.org/entry/130070
OMIM:130080,"Ehlers-Danlos syndrome, periodontal type, 1",https://www.omim.org/entry/130080
OMIM:130090,"Ehlers-Danlos syndrome, autosomal dominant, type unspecified",https://www.omim.org/entry/130090
OMIM:130100,Elastosis perforans serpiginosa,https://www.omim.org/entry/130100
OMIM:130200,Electroencephalographic peculiarity: 14 and 6 per sec. positive spikephenomenon,https://www.omim.org/entry/130200
OMIM:130300,Electroencephalographic peculiarity: fronto-precentral beta wave groups,https://www.omim.org/entry/130300
OMIM:130600,Elliptocytosis 2,https://www.omim.org/entry/130600
OMIM:130650,Beckwith-Wiedemann syndrome,https://www.omim.org/entry/130650
OMIM:130700,"Emphysema, hereditary pulmonary",https://www.omim.org/entry/130700
OMIM:130710,"Emphysema, congenital lobar",https://www.omim.org/entry/130710
OMIM:130720,Lateral meningocele syndrome,https://www.omim.org/entry/130720
OMIM:130900,"Amelogenesis imperfecta, type III",https://www.omim.org/entry/130900
OMIM:130950,"encephalopathy, recurrent, of childhood",https://www.omim.org/entry/130950
OMIM:131100,Multiple endocrine neoplasia 1,https://www.omim.org/entry/131100
OMIM:131200,"Endometriosis, susceptibility to, 1",https://www.omim.org/entry/131200
OMIM:131300,Camurati-Engelmann disease,https://www.omim.org/entry/131300
OMIM:131400,"Eosinophilia, familial",https://www.omim.org/entry/131400
OMIM:131430,EOSINOPHILOPENIA,https://www.omim.org/entry/131430
OMIM:131440,"Myeloproliferative disorder, chronic, with eosinophilia",https://www.omim.org/entry/131440
OMIM:131705,Transient bullous dermolysis of the newborn,https://www.omim.org/entry/131705
OMIM:131750,"Epidermolysis bullosa dystrophica, autosomal dominant",https://www.omim.org/entry/131750
OMIM:131760,"Epidermolysis bullosa simplex, Dowling-Meara type",https://www.omim.org/entry/131760
OMIM:131800,"Epidermolysis bullosa simplex, Weber-Cockayne type",https://www.omim.org/entry/131800
OMIM:131850,"Epidermolysis bullosa dystrophica, pretibial",https://www.omim.org/entry/131850
OMIM:131880,Epidermolysis bullosa with deficiency of galactosylhydroxylysyl glucosyltransferase,https://www.omim.org/entry/131880
OMIM:131900,"Epidermolysis bullosa simplex 1B, generalized intermediate",https://www.omim.org/entry/131900
OMIM:131950,"Epidermolysis bullosa simplex, Ogna type",https://www.omim.org/entry/131950
OMIM:131960,Epidermolysis bullosa simplex with mottled pigmentation,https://www.omim.org/entry/131960
OMIM:132000,Epidermolysis bullosa with congenital localized absence of skin anddeformity of nails,https://www.omim.org/entry/132000
OMIM:132090,"Epilepsy, benign occipital",https://www.omim.org/entry/132090
OMIM:132100,Photoparoxysmal response 1,https://www.omim.org/entry/132100
OMIM:132300,"Epilepsy, reading",https://www.omim.org/entry/132300
OMIM:132400,"Epiphyseal dysplasia, multiple, 1",https://www.omim.org/entry/132400
OMIM:132450,"Epiphyseal dysplasia, multiple, with myopia and conductive deafness",https://www.omim.org/entry/132450
OMIM:132500,"Epistaxis, hereditary",https://www.omim.org/entry/132500
OMIM:132600,"Pilomatrixoma, somatic",https://www.omim.org/entry/132600
OMIM:132700,"Cylindromatosis, familial",https://www.omim.org/entry/132700
OMIM:132800,"Multiple self-healing squamous epithelioma, susceptibility to",https://www.omim.org/entry/132800
OMIM:132900,"Aortic aneurysm, familial thoracic 4",https://www.omim.org/entry/132900
OMIM:132990,"Erythema nodosum, familial",https://www.omim.org/entry/132990
OMIM:133000,Erythema palmare hereditarium,https://www.omim.org/entry/133000
OMIM:133020,"Erythermalgia, primary",https://www.omim.org/entry/133020
OMIM:133100,"Erythrocytosis, familial, 1",https://www.omim.org/entry/133100
OMIM:133180,"Erythroleukemia, familial, susceptibility to",https://www.omim.org/entry/133180
OMIM:133190,Spinocerebellar ataxia 34,https://www.omim.org/entry/133190
OMIM:133200,Erythrokeratodermia variabilis et progressiva 1,https://www.omim.org/entry/133200
OMIM:133239,"Esophageal cancer, somatic",https://www.omim.org/entry/133239
OMIM:133240,"Esophageal ring, lower",https://www.omim.org/entry/133240
OMIM:133500,"Exchondrosis of pinna, posterior",https://www.omim.org/entry/133500
OMIM:133540,"Cockayne syndrome, type B",https://www.omim.org/entry/133540
OMIM:133600,Exostoses of heel,https://www.omim.org/entry/133600
OMIM:133690,"Exostoses with anetodermia and brachydactyly, type E",https://www.omim.org/entry/133690
OMIM:133700,"Exostoses, multiple, type I",https://www.omim.org/entry/133700
OMIM:133701,"Exostoses, multiple, type II",https://www.omim.org/entry/133701
OMIM:133705,"External auditory canal, bilateral atresia of, with congenital verticaltalus",https://www.omim.org/entry/133705
OMIM:133750,extrasystoles-short stature-hyperpigmentation-microcephaly syndrome,https://www.omim.org/entry/133750
OMIM:133780,Exudative vitreoretinopathy 1,https://www.omim.org/entry/133780
OMIM:133900,Hemifacial hyperplasia,https://www.omim.org/entry/133900
OMIM:134200,"Facial palsy, familial recurrent peripheral",https://www.omim.org/entry/134200
